TCGA-DJ-A1QQ-01A;TCGA-EM-A4FH-01A;TCGA-EL-A3H8-01A;TCGA-ET-A39M-01A;TCGA-DJ-A3V0-01A;TCGA-BJ-A28S-01A;TCGA-EL-A3ZM-01A;TCGA-FE-A230-01A;TCGA-ET-A3DU-01A;TCGA-CE-A3MD-01A;TCGA-DJ-A2Q6-01A;TCGA-E8-A242-01A;TCGA-DO-A1K0-01A;TCGA-BJ-A28W-01A;TCGA-DJ-A3V9-01A;TCGA-BJ-A45I-01A;TCGA-DJ-A3UX-01A;TCGA-FY-A3W9-01A;TCGA-BJ-A2NA-01A;TCGA-FE-A23A-01A;TCGA-BJ-A0Z9-01A;TCGA-E8-A414-01A;TCGA-EL-A3ZQ-01A;TCGA-EL-A3GX-01A;TCGA-EL-A4JZ-01A;TCGA-EL-A4K4-01A;TCGA-EL-A3D4-01A;TCGA-EM-A2CU-01A;TCGA-EM-A2P0-01A;TCGA-DJ-A2PR-01A;TCGA-FE-A232-01A;TCGA-IM-A3U2-01A;TCGA-DJ-A3VA-01A;TCGA-IM-A3EB-01A;TCGA-FY-A3I5-01B;TCGA-DJ-A13R-01A;TCGA-ET-A40P-01A;TCGA-EL-A4K9-01A;TCGA-BJ-A0YZ-01A;TCGA-BJ-A45C-01A;TCGA-DJ-A3UT-01A;TCGA-FY-A3I4-01A;TCGA-DE-A2OL-01A;TCGA-H2-A3RI-01A;TCGA-EL-A3GZ-01A;TCGA-EL-A3GR-01A;TCGA-ET-A3DV-01A;TCGA-DJ-A2PW-01A;TCGA-ET-A40R-01A;TCGA-E8-A419-01A;TCGA-DJ-A3UN-01A;TCGA-EL-A3N2-01A;TCGA-BJ-A45D-01A;TCGA-KS-A41I-01A;TCGA-ET-A25I-01A;TCGA-DJ-A13R-01A;TCGA-E8-A414-01A;TCGA-EM-A4G1-01A;TCGA-EL-A3ZQ-11A;TCGA-BJ-A3PR-11A;TCGA-KS-A41J-11A;TCGA-EL-A3MY-11A;TCGA-BJ-A2NA-11A;TCGA-EL-A3GZ-11A;TCGA-EL-A3T8-11A;TCGA-EL-A3TB-11A;TCGA-EL-A3ZT-11A;TCGA-DO-A1JZ-11A;TCGA-H2-A2K9-11A;TCGA-EL-A3ZG-11A;TCGA-EL-A3MW-11A;TCGA-BJ-A28R-11A;TCGA-EM-A1YC-11A;TCGA-ET-A2MX-11C;TCGA-BJ-A290-11A;TCGA-EL-A3TA-11A;TCGA-BJ-A2N9-11A;TCGA-BJ-A3PU-11A;TCGA-EM-A1CT-11A;TCGA-EL-A3ZS-11A;TCGA-BJ-A2N7-11A;TCGA-EL-A3ZH-11A;TCGA-ET-A3DW-11A;TCGA-ET-A2N5-11B;TCGA-EM-A3ST-11A;TCGA-EL-A3T1-11A;TCGA-EM-A1CV-11A;TCGA-EM-A1CW-11A;TCGA-EL-A3N3-11A;TCGA-EL-A3MX-11A;TCGA-EL-A3ZL-11A;TCGA-EL-A3ZR-11A;TCGA-EL-A3ZK-11A;TCGA-GE-A2C6-11A;TCGA-BJ-A28W-11A;TCGA-EL-A3ZP-11A;TCGA-EL-A3T7-11A;TCGA-KS-A41I-11A;TCGA-BJ-A28X-11A;TCGA-EL-A3T0-11A;TCGA-EL-A3T6-11A;TCGA-EL-A3H1-11A;TCGA-EL-A3N2-11A;TCGA-E8-A2JQ-11A;TCGA-EM-A1CU-11A;TCGA-EL-A3ZO-11A;TCGA-EL-A3H7-11A;TCGA-KS-A41L-11A;TCGA-EM-A1CS-11A;TCGA-EL-A3H2-11A;TCGA-BJ-A2N8-11A;TCGA-FY-A3TY-11A;TCGA-EL-A3T2-11A;TCGA-EL-A3ZM-11A;TCGA-EL-A3T3-11A;TCGA-ET-A3DP-11A
12.621822947394202;13.459047326948218;12.43306376512207;12.084144010615145;12.577192765687045;12.29117069932186;13.112602403528848;11.934796592178404;12.49160260669611;12.615169813843602;13.093087390444218;12.934980832653832;12.37910756556115;11.38424412224308;12.99453022688921;12.464800981655417;12.62662165235837;13.06423753097136;12.712312041780274;13.036860446673046;12.502085903985904;12.77272694923985;11.252665432450248;12.571989597604578;12.469641817239516;12.760304125286382;12.348174867535556;12.572463389083676;12.519144787997414;12.928333307585149;12.325024310191417;12.42705089315088;12.805542364358724;13.049848549450562;11.880731435141664;11.37937836707126;12.367414751246828;12.094407633081207;12.657765035265363;12.41336348121097;13.008603695797012;13.012100716151568;13.486332252768664;12.752171545162444;12.810973220002165;12.36139553316589;13.215381320721084;12.7632123668144;12.997003015272806;13.031011907437708;12.619990662606378;12.603626344986193;12.393122273589531;10.674192268145683;13.015066533230293;11.37937836707126;12.77272694923985;12.06339508128851;13.089450481115907;11.83289001416474;13.02167404285837;12.776021715252812;12.45249865769279;12.552188759557149;12.564387696052629;12.876900591040306;12.581435989454384;12.458406613236534;12.910830081296574;12.420223419348645;12.659103963473662;12.59105477403678;12.413892328372643;12.928333307585149;13.132981618529351;13.023407843140218;12.58331786813751;13.077983973962752;13.075980462416286;10.773963368433558;13.245404150930328;13.323477033150423;12.926110641785304;13.027905996569883;12.59269061535341;12.73978060977326;12.59245703726808;12.055960234452296;12.87824254386927;13.029459787824964;13.051208940914766;12.673971520682796;12.627989784315703;12.003517912108602;11.563196272216738;12.448374459662794;12.732803394393494;12.270003253378444;12.40832974076739;12.932399322433792;12.978352958165145;13.090939415984376;12.56652978262417;12.26209484537018;12.389631339260522;12.94982671075911;12.799079209029006;13.116668855967111;13.044735626056909;13.039433166324494;13.59700500260697;12.521845775161932;12.418116141207488;12.969386521342283;12.90048948483465;12.97513145692134
11.449664538476192;10.982280604558284;12.6476832678862;11.14274527675153;11.246740598493144;8.813781191217037;13.720992350106709;11.330356716957944;11.99541385222515;11.000704269011246;12.51668494930961;13.643518018493522;11.025139562278508;9.179909090014934;12.677939816390142;11.804131021183318;13.160186576600662;10.907641803665529;12.28106067167702;12.085140461701762;11.888362741170644;11.892542816648552;10.411510988012072;12.258271576282851;11.483311954999351;13.179598130849836;10.952013164889486;11.776433032444732;11.421538906848276;12.321646290991382;12.119265383175788;11.91026795581084;13.28814512315342;11.805743872151618;12.352595231134304;9.330916878114618;14.039090401998603;11.464035152189911;10.236014191900084;10.851749041416058;12.44785810495403;13.33385416119417;10.388017285345136;12.35149140932002;12.068106475858771;12.084144010615145;9.76155123244448;12.490600213019594;13.037546953962178;12.294620748891628;11.74104557700984;12.237209960755022;11.45532722030456;10.61194694181998;11.251482410620213;9.330916878114618;11.892542816648552;12.355626393637916;14.421078622653663;10.790348496751914;12.680359523513712;11.95746484680521;10.116343961237469;11.3151495622563;12.034111146096592;11.436190995481416;11.91625269881221;10.506803437795648;11.0566377151132;12.55170826162069;13.347067657165873;11.40832974076739;11.031356596255709;12.433585441150496;11.17367713630342;13.506431561252567;11.640696837570092;11.347621368568134;11.020285500844649;12.022020969646356;12.622051819456376;14.533573081389802;11.891024190149498;11.773551346428505;10.925554439873554;14.058414589673388;12.160186576600662;11.281350514981035;13.67087750439698;11.461479447286155;14.459751783535282;13.411775775576528;12.79968636133125;11.111135670234708;8.974414589805527;11.43514933836693;12.45917543555203;13.635264656539514;10.811374693509942;10.849405100947758;15.442263185600936;13.11877889015452;13.056807035580608;10.10459875356437;11.007728114632254;14.79197682089869;15.084060941950035;12.192292814470768;10.75905593916017;10.889503963411476;10.568906154502084;11.948732239819616;12.356451970221755;11.895953892812168;11.350386742312844;14.930275335112052
11.486332252768664;11.67815995754276;11.378836713210614;9.337621901992508;10.570804437724496;10.914385132155443;10.887220615468385;10.579315937580017;9.837627933171404;10.576484346796851;11.91026795581084;11.159240650411672;11.579315937580017;8.569855608330947;11.417852514885896;10.870364719583405;11.30720080914081;11.840777923595054;11.366322214245816;10.798471801101618;10.232420927176076;11.500343969270403;8.618385502258606;10.99717948093762;10.817783121774534;11.141468555393084;9.459431618637296;11.049848549450562;11.539158811108033;11.356451970221755;10.584962500721156;10.425215903299383;11.572226512793694;11.366868586167094;11.29634268469289;9.779719355143405;10.651051691178928;10.477758266443889;10.505811553919594;10.760719947465624;11.199058823653022;11.088125692188209;11.829326335841666;11.447083226209651;11.307770031890705;11.459431618637296;10.632086412835182;10.7515440590891;10.793603309279408;10.487840033823051;10.43567026093655;11.556026992724677;10.117643101389092;9.204571144249204;11.754052367528924;9.779719355143405;11.500343969270403;11.038918989292302;11.461479447286155;9.573647187493322;11.647908074281808;11.67065624911844;10.536247215688128;11.236014191900084;11.08746284125034;11.593857938858225;11.419433550705378;11.08746284125034;11.776021715252812;9.933690654952231;11.593857938858225;11.152284842306582;10.517669388133813;11.09077405464075;11.661778097771988;11.519636252843211;10.725366257895642;11.70173963867435;11.48733761520718;8.118941072723507;11.712097051087548;11.76983784362944;11.447083226209651;11.105253779700885;9.99717948093762;10.978710459106358;10.92035285541508;11.157346935362844;11.760304125286382;11.397139806235604;11.719388820942084;11.567956075415466;11.298635406734242;10.772314573921651;8.693486957499324;11.385323176175872;11.50332885662666;10.758223214726724;11.267371931265274;11.619302955415687;11.107217075591382;11.785043714779723;11.698270577692032;10.961449694398196;11.287712379549449;11.197216693110052;11.403544678202014;11.383704292474052;11.23421867823847;11.693051295397;11.995767150877802;11.199672344836364;11.21856323619027;10.979425195331473;11.273212809854334;11.857203471508166
13.749869427396844;12.996473488733228;13.247185806038996;13.784532610143746;14.22836777783683;10.933690654952231;13.74819284958946;13.312457569746588;14.009391264758918;13.942606137022771;13.896710815726117;15.313449940963055;14.252813241993014;10.4542992936199;14.834619183299068;14.467541870400751;13.90388184573618;11.884933647949762;14.962082633851564;14.522887985584187;14.287423811683524;14.827293078482398;13.461990950585571;14.914852250515;14.66033022367574;15.43449792053815;13.665002744086229;14.450309145537936;14.227315099905493;13.33915409093206;14.33119687715303;14.740413232033294;14.77112833787518;15.365160486418784;14.76435328821897;11.811374693509942;15.678930187152346;14.166947625077157;13.698487638557692;11.987619311924323;14.096220996223424;15.468846742412063;14.962850830060813;12.393122273589531;13.990990303530822;15.037632744408544;13.719388820942084;14.975892738136375;14.42940674151398;14.45159749625839;12.826151214800207;14.379852147436582;15.232046113570558;13.644081593265676;14.544240006441658;11.811374693509942;14.827293078482398;12.632086412835182;15.21973574392368;11.465056167831175;12.7737573721398;13.7282394114253;10.358651200892886;10.989394499844732;11.913637428049103;12.762174381993102;11.582141981658776;12.39231742277876;10.618385502258606;11.943247395901553;14.196141029718238;10.923327485419192;12.13699111208023;12.050528905530555;12.673750739438065;14.50624558702854;12.671983272091865;11.782588759494963;12.214926187942435;12.575775579874763;12.738725622493424;14.138511802674932;12.029632328044135;11.377210530388552;10.406205005418856;15.161564941492689;12.561526624136484;10.916625922211235;13.74157231951848;12.607561496354206;14.151175137808572;14.133543618886286;12.99806148563642;11.81698362325538;12.681018739902102;12.887791791341588;14.092674566725234;13.039433166324494;11.554588851677638;12.056299014550335;14.953150632063606;13.560093957642495;13.086302118782552;12.087131301540529;11.375039431346924;14.478769619475765;15.631518131801762;11.881113960675096;12.436451292286977;11.965062756744627;10.290018846932618;10.480790201095816;13.831999919509736;13.072132604167232;12.466076461396252;14.72940831698402
16.31765991979298;17.453174159558145;15.468942174529904;15.232345972244724;15.345924955788446;16.437492010125354;14.397340389488049;15.136830946102725;14.468114886378098;15.307663319731114;15.410517601591986;15.704822263779496;15.283739502974525;14.929489591241568;16.022476184486976;14.917745013443216;16.21581735494198;17.542291306251922;15.7279204545632;16.359131836039335;14.348313209103566;15.85836959985474;14.653404916746982;15.4353772651357;14.990325599831218;14.731531176461942;15.895811925543832;15.731159901472807;15.7777433239162;15.35397382181817;15.480222198491395;15.805315634443945;15.563285663142002;15.21318018094459;17.597026833231904;14.1728962458698;15.454845470862448;15.401112841616634;15.088539819423843;16.189766658462986;16.918537178179292;17.010593665550566;17.304315667430636;15.925229889704712;15.589943681552567;15.656173442374843;17.04997614065748;15.519359824468395;16.57872648096675;15.635718120331047;15.464003233804954;15.113660784295345;16.387024418036862;14.521539099344846;16.42642856887535;14.1728962458698;15.85836959985474;15.332805817894396;17.079297267953322;15.901856811968903;17.381382409984795;16.41172613160987;16.126563325715097;16.36218356348746;16.859182902142923;16.784379243437744;17.127440230649455;16.244438168275632;17.15577681880192;15.526346403176795;16.50481898763284;15.98850717892317;16.908404349191226;17.016177144641983;17.297328285169055;16.88212955188097;16.22622401599265;17.099049821020355;15.956988646210542;12.818382455041156;16.989128360866413;17.126522995427695;16.109443000310264;16.935567942192904;16.739582858413772;15.712661333339431;16.895977552665407;15.928888439397635;16.185320693862266;17.50826677059824;16.324022285996254;16.677169057716114;16.39320608639947;15.055663736593432;14.927500209145649;16.385778160102785;17.423780691742632;16.01878698035644;16.319636843348214;16.148397136431353;16.201626204182613;16.485813588874272;16.44049612044172;15.766684184582392;15.778795833267706;16.28949661089696;15.917045683157154;17.125847295460854;16.944265953371758;16.563643171465788;17.016645087505285;16.882726624679435;16.628274648575864;16.07196507295403;17.01476150988813;15.621078862335493
12.361669679492774;13.147840893672337;12.29978040285854;12.981210488271694;13.140829770773;12.675074920385445;13.617811797617934;12.087131301540529;12.850186837645774;12.755722153642282;12.571989597604578;13.221285017810471;12.157031074378354;13.036345351740747;12.925925264972856;12.57483001533763;12.627761852402616;13.214622686302336;12.859534786382651;13.63185912728278;12.640696837570092;12.599912842187129;13.612062168451637;12.59128857924609;13.035658272294071;12.960182981831874;13.02911464546904;13.402479172214964;11.934796592178404;12.752380646552892;13.024793384702548;13.024447124040648;12.694575537525989;12.84529401927876;12.930367747438952;12.529918528120325;12.862637357558794;12.724940118462358;12.145295334933598;13.16317792440416;13.251482410620213;13.549423708426136;13.183945471757246;13.070959476927566;12.856230977341992;11.959639764364184;13.17648484729189;12.709083812550343;13.26795708440284;12.72451385311995;12.468624042918018;12.610794169053182;13.977190467909072;12.419960177847887;13.325164889489056;12.529918528120325;12.599912842187129;12.450695771572915;12.804332726187615;13.325024310191417;12.6640027628865;12.5980525001616;12.244066464194818;12.236014191900084;12.676397887044764;12.389900172773064;12.3445733225962;12.213408040858337;12.67529549909406;12.129926933510394;12.189206834597025;12.458150248057557;12.659103963473662;12.589651146514786;12.80634822671225;12.775816012673026;12.83466855769086;12.763627351727628;12.754052367528924;12.056299014550335;12.79197682089869;12.619073646817748;12.534059656450363;12.786473845221302;12.997532347526366;12.324743110494415;12.822172461476178;11.006326078524934;12.492604304386685;13.183945471757246;12.541338657970826;12.450953464712992;12.420223419348645;11.952013164889486;13.058330026205653;12.28886607416582;12.635037871183252;12.496853777388042;12.531137741444716;12.244958393151132;12.705848343508944;12.708221730038352;12.38720958071964;12.298921740969751;12.16679075071818;12.5473765634981;12.409656113059851;12.72749506902543;12.772520776314757;12.241089378860856;13.15813628540764;12.19567978549598;12.458150248057557;12.637756945412145;12.829326335841666;12.817583288677616
7.0;9.86727873970966;8.066089190457772;8.523561956057012;8.527477006060396;7.714245517666122;9.539158811108033;6.459431618637297;8.804131021183318;7.539158811108031;8.527477006060396;9.324180546618742;6.672425341971495;10.970105890612182;9.116343961237469;7.366322214245816;10.219168520462162;9.995767150877802;8.339850002884624;8.971543553950772;7.2384047393250786;7.94251450533924;8.330916878114618;7.971543553950772;9.294620748891628;9.60733031374961;9.134426320220928;9.734709620225836;7.3750394313469245;8.049848549450562;8.219168520462162;7.199672344836364;9.34207466799914;8.005624549193879;7.988684686772165;9.294620748891628;8.693486957499324;8.761551232444479;9.076815597050832;9.29232163280204;9.4757334309664;9.403012023574997;12.7868821936647;9.041659151637214;7.303780748177103;7.129283016944966;8.83605035505807;7.546894459887636;9.346513733165636;9.1006623390052;9.335390354693924;7.189824558880018;9.4757334309664;8.257387842692651;9.57553924683453;9.294620748891628;7.94251450533924;9.0;8.308339030139408;10.697836357962377;8.487840033823051;10.837627933171404;8.845490050944376;8.049848549450562;8.707359132080883;9.12670447284319;10.78953364497036;9.447083226209651;11.015415052386688;8.784634845557521;8.149747119504681;8.744833837499545;8.562242424221072;8.405141463136344;8.321928094887362;8.997179480937621;8.335390354693924;8.88264304936184;10.27262978497637;8.800899899920305;10.869593843240784;9.199672344836364;9.036173612553483;12.107217075591382;9.584962500721156;7.584962500721156;10.606405212697783;9.845490050944376;7.665335917185176;9.144658242831882;9.118941072723509;12.113742166049189;8.696967526234287;10.127994320976391;10.023754353299417;10.358651200892886;12.221889161471266;8.257387842692651;10.567005370247031;9.44086916761087;10.071462362556623;8.774787059601174;10.383704292474052;9.041659151637214;10.161131882984307;10.278449458220482;9.758223214726724;12.792790294301064;9.667111542075029;9.30149619498255;9.659995892429976;10.779719355143405;10.480790201095816;12.213711798105672;9.69522829149575;9.044394119358454
8.370687406807217;11.184875342908285;7.813781191217037;7.539158811108031;8.353146825498083;7.491853096329675;10.20212382383046;7.807354922057604;7.562242424221073;8.994353436858859;8.7714894695006;9.756556322524087;7.714245517666122;7.546894459887636;8.960001932068081;8.038918989292302;8.823367240046235;8.308339030139408;8.829722735086058;9.588714635582264;9.9901039638575;8.86418614465428;6.754887502163468;8.59245703726808;8.430452551665532;8.83605035505807;7.721099188707186;8.535275376620802;8.118941072723507;7.247927513443585;8.134426320220927;8.280770770130603;7.832890014164741;8.977279923499916;7.294620748891627;8.204571144249204;8.618385502258606;7.820178962415188;13.616089313582115;9.614709844115207;9.20212382383046;10.681238411777803;8.754887502163468;9.394462694610317;6.768184324776926;9.407267764244732;7.442943495848728;8.179909090014934;9.729620743553038;8.507794640198696;7.2384047393250786;8.204571144249204;9.453270634010623;7.339850002884624;9.273795599214264;8.204571144249204;8.86418614465428;8.519636252843213;10.599912842187129;9.041659151637214;10.348728154231075;9.857980995127573;9.79603960882977;10.395534135462302;10.277287400130357;10.383704292474052;10.018200178813226;9.39231742277876;9.929258408636972;8.375039431346925;10.41679752760606;9.556506054671928;9.426264754702098;10.721953612801386;10.675074920385445;9.868822554775;9.76983784362944;10.092757140919852;10.482807956726669;7.044394119358453;10.225207436943505;10.266786540694902;9.199672344836364;9.984418458801136;9.436711542137214;9.26209484537018;9.240791332161956;10.25974326369078;9.473705749619416;10.178664851006472;9.991521846075695;9.839203788096944;9.658211482751796;8.823367240046235;7.734709620225838;9.61654884377899;10.197216693110052;9.194756854422248;9.221587121264806;9.902375114486023;9.162391328756906;9.894817763307945;9.693486957499324;9.047123912114026;9.86727873970966;10.308339030139408;8.721099188707186;10.13827180017222;10.651948610723446;9.935165049603697;9.90839262077375;10.27262978497637;10.31174831500496;9.992938336165814;10.43879185257826;9.874981347653774
11.018895621121649;11.34485068394299;10.875749351420056;10.11504365016171;10.453270634010623;10.694357887221452;10.653740778706569;10.199672344836364;10.447083226209651;10.733015321685963;11.92072501975118;11.417852514885896;10.919608238603251;9.643856189774723;11.521600439723729;10.991521846075695;11.001408194392807;11.323617763291578;11.38316426063511;10.933690654952231;10.8649599151426;11.397139806235604;8.842350343413807;11.138911718142744;11.23840473932508;10.94104760634058;10.266786540694902;11.349281228817452;11.055282435501187;11.25915476886684;10.565102078360312;10.804937672051908;11.215532999745657;11.362491806046062;11.615169813843602;9.618385502258606;10.64565843240871;10.52258153125483;10.949097155729207;10.002815015607052;10.758223214726724;10.909143047339898;11.649705265471413;11.018200178813226;11.17617314910749;10.902375114486023;11.427312844134963;10.829722735086058;10.812177305514448;11.11699367754698;10.63026712502677;11.418379719364957;10.366322214245816;9.18239435340453;11.298062567719017;9.618385502258606;11.397139806235604;10.391243589427445;11.325867580575418;10.074141462752506;11.433585441150496;11.391243589427445;10.843921051289035;11.041659151637214;10.871135184243045;11.369052007001388;10.85096815098244;10.807354922057604;11.50382573799575;10.335390354693924;11.283088353024002;11.14338321398982;10.458406613236534;10.902375114486023;11.369597346278676;11.020285500844649;10.76983784362944;11.368506461507693;11.271463027904376;9.461479447286155;11.463013413449692;11.342630298678408;11.720671786825555;10.915879378835774;10.048486873992337;11.200285605224298;11.025831668332026;10.694357887221452;11.778487861222372;11.064742764750257;11.273795599214264;11.141468555393084;11.203348002979762;10.648357582009666;9.30149619498255;11.011926066306808;10.992938336165814;11.035486451292154;11.340406490853294;11.352595231134304;11.239001757765582;11.661778097771988;11.213104219641906;11.3292357417338;10.90839262077375;11.051208940914766;11.61056350392504;11.29634268469289;11.156715144224702;11.419433550705378;11.714245517666123;10.754887502163468;10.981567281903017;10.734709620225836;11.140190703191836;11.339850002884624
11.295768934420508;10.29117069932186;10.23840473932508;11.163649676015824;11.113742166049189;9.60177078840771;11.258566033889933;10.372865060112588;11.020285500844649;11.284824100224624;11.31174831500496;12.230620933129869;11.124121311829189;9.923327485419192;11.905010862390297;11.386940245324311;10.641148597411233;9.721099188707186;11.953468962228849;11.307770031890705;10.648357582009666;11.365228849251544;10.52258153125483;11.836444911341369;11.585901449690772;11.510764167917891;9.586839787961829;10.78053976747196;11.072132604167232;10.490850876740298;11.157346935362844;11.743572188935634;11.650603022215307;11.350386742312844;10.845490050944376;9.487840033823051;10.502831804066744;11.247334178028728;10.675074920385445;10.38586240064146;9.961449694398196;11.643856189774723;9.758223214726724;10.774787059601174;11.12088584278779;10.831307243802051;9.355351096424812;11.48733761520718;10.746514321138465;11.381542951184583;10.642051692927977;11.519636252843211;11.07815080773465;10.386940245324311;10.970824901362615;9.487840033823051;11.365228849251544;10.4189067312579;10.430452551665532;9.91737207947684;9.988684686772164;9.951284714966972;9.328674927327947;8.665335917185176;9.73640193131829;10.030667136246942;9.312882955284357;8.682994583681683;9.7431513941125;8.50382573799575;9.30149619498255;9.44086916761087;9.560332834212442;9.273795599214264;10.124121311829189;9.800899899920305;9.824958740528524;9.4797802640291;9.65642486327778;9.682994583681683;9.935165049603697;9.29920801838728;9.326429487122304;9.310612781659527;9.271463027904376;9.932214751968385;9.52552080909507;9.019590728357882;10.109830654278792;9.99717948093762;9.92481250360578;9.876516946565;9.43879185257826;9.49585502688717;9.584962500721156;9.89026427702111;9.543031820255235;10.26795708440284;10.40832974076739;9.355351096424812;9.366322214245816;9.804131021183318;10.406205005418856;10.095397022792556;9.584962500721156;9.689997971419446;9.566054038171092;9.86573327085176;9.477758266443889;9.35974956032233;9.477758266443889;9.344295907915816;9.968666793195208;8.459431618637296;9.562242424221072;9.105908508571158
9.839203788096944;7.74819284958946;10.007027266893967;9.870364719583405;10.94617524072356;9.221587121264806;10.045759661382682;8.839203788096944;10.712527000439824;9.513727595952435;11.452241240430816;11.043027283594547;9.859534786382651;10.759888183221834;11.577428828035748;9.972979786066292;11.782588759494963;9.074141462752506;10.247927513443583;9.939579214314692;11.273795599214264;11.066089190457772;7.622051819456376;9.134426320220928;10.726218159332198;10.154818109052105;10.957827560833744;10.043027283594547;9.977279923499916;10.701306461958623;9.113742166049189;9.303780748177102;9.337621901992508;9.776433032444732;10.685624839726357;7.507794640198696;11.805340828416384;10.162391328756906;7.312882955284356;8.243173983472952;10.153552031708111;12.465056167831175;8.622051819456376;9.768184324776929;10.236014191900084;11.373408960228696;8.971543553950772;9.86573327085176;10.92851837525789;9.308339030139408;9.954196310386877;9.981567281903017;10.395534135462302;7.734709620225838;10.166163082646111;7.507794640198696;11.066089190457772;10.004220466318197;12.340406490853294;9.59245703726808;11.276706019892432;11.043027283594547;9.672425341971495;9.80896417491926;10.404077136241234;11.857980995127573;9.96289600533726;8.134426320220927;10.187352073200495;10.164906926675688;11.86573327085176;9.86418614465428;9.823367240046236;10.725366257895642;10.091435386323608;11.844705764411938;11.110483309816226;11.015415052386688;9.497851836951115;11.68650052718322;10.213104219641906;11.101975670949232;10.437752072323605;9.016808287686557;10.08746284125034;13.219168520462162;9.219168520462162;8.700439718141093;11.81658370778757;10.390168956200185;12.410981267043796;11.436711542137214;10.747353829478062;10.681238411777803;9.278449458220482;11.702172685365548;10.51668494930961;11.957102041562289;11.589651146514786;10.22881869049588;13.052058534626903;11.262682142362165;10.842350343413807;10.74819284958946;9.184875342908285;11.510764167917891;13.33119687715303;10.573647187493322;9.197216693110052;9.611024797307351;9.632995197142955;8.965784284662087;11.12347479824414;10.854089179870574;10.022367813028454;11.813380386924727
9.638435913990472;9.192292814470768;8.686500527183219;9.873444112515376;9.61286849729104;7.813781191217037;8.985841937003341;8.330916878114618;9.027905996569883;10.204571144249204;10.723660944409984;9.7431513941125;9.505811553919594;11.112439506781552;10.124121311829189;9.894817763307945;10.227615943414223;9.310612781659527;9.403012023574997;9.350939181546432;7.794415866350106;10.34318571544788;9.06339508128851;6.894817763307944;10.191059214531656;8.78135971352466;9.594324603924848;9.620219825507489;9.715961990255144;8.67595703294175;10.318542809702723;9.364134655008051;9.674192268145683;8.59618975614441;12.676397887044764;10.186114239541643;10.353146825498085;10.502831804066744;8.842350343413807;7.179909090014935;10.216745858195306;10.557463701597824;9.571752643503546;9.905387005018133;11.060695931687556;8.870364719583405;7.434628227636725;10.952741247186488;9.022367813028454;9.014020470314934;10.172427508645482;9.691743519171276;8.400879436282183;10.523561956057012;10.514714054138487;10.186114239541643;10.34318571544788;9.995767150877802;8.379378367071261;9.06339508128851;9.627533884472792;9.047123912114026;9.62935662007961;6.409390936137702;10.014020470314934;8.049848549450562;8.321928094887362;9.63117705570398;10.564149489985732;8.124121311829187;7.366322214245816;10.825753832883112;9.651051691178928;8.467605550082997;7.179909090014935;7.768184324776926;10.63026712502677;9.047123912114026;7.948367231584678;10.900112062977456;9.052568050804153;9.824958740528524;7.066089190457772;7.894817763307944;6.303780748177103;9.837627933171404;8.569855608330947;9.321928094887362;9.721099188707186;7.087462841250339;8.361943773735241;8.353146825498083;9.965784284662089;11.041659151637214;9.335390354693924;11.263856019596082;7.643856189774724;10.703038388986418;11.894817763307945;9.422064766172811;9.840777923595054;10.800899899920305;11.10000522442272;11.817383427897232;9.388017285345136;8.721099188707186;10.130570562805426;9.403012023574997;8.686500527183219;7.906890595608519;10.127994320976391;7.499845887083206;5.832890014164741;8.159871336778389;7.392317422778761;6.94251450533924
12.14306428063141;11.586370695113963;11.401412878714178;11.515207030408751;11.67815995754276;11.1006623390052;11.30035256032822;11.419960177847887;11.52258153125483;11.585432051592962;12.20304205556246;12.246443717117286;11.623424289869911;11.367414751246828;11.754052367528924;11.77066389291676;11.406736482691723;12.24436383512051;11.737247343027738;12.4757334309664;12.274378153246364;12.026177596889225;10.071462362556623;11.866506212226202;12.125090539303256;11.928148216169037;11.068778277985412;11.581671358578143;11.410981267043796;12.15006457908147;11.364134655008051;12.011227255423254;11.198445041452365;12.146886835415884;11.485829308701904;10.50084187955693;11.364134655008051;11.752380646552892;11.158609688214478;11.265615046484458;11.64880694972577;12.30463652380727;12.569380959522295;11.682994583681683;12.35974956032233;11.289442575688332;11.94288099715904;12.059682447247638;11.531868775177552;11.42678889459556;11.726218159332198;11.578372691360803;11.635718120331047;10.78053976747196;11.95637615724967;10.50084187955693;12.026177596889225;11.03342300153745;11.401412878714178;11.199672344836364;11.712097051087548;11.423641195075856;11.4241662888181;11.090112419664289;11.047805554007589;11.323617763291578;11.448632567730552;11.221587121264806;11.98049663618346;10.279610581052484;11.395534135462302;11.4893462407191;10.787086324551616;11.319107575824985;12.002463438892535;11.373408960228696;11.569380959522295;11.511258495502268;11.46352437327118;10.320800548881635;11.930737337562888;11.014717929860009;11.366322214245816;11.63390340934852;10.922584402713664;11.041659151637214;10.91139198784346;11.076815597050832;11.93110683302934;11.95383268214528;11.252665432450248;11.092757140919852;11.219773550892874;10.972261848733291;10.547858506058416;11.227014193649133;11.565102078360312;11.59105477403678;11.95383268214528;11.16679075071818;10.933690654952231;11.381542951184583;11.183635381473218;11.91139198784346;10.91139198784346;10.649256177517314;11.077483356859508;11.617467465294196;11.618385502258606;11.71639078949768;12.390437689560535;11.06204613772049;11.200285605224298;10.639340708652233;11.576484346796851;10.948367231584678
